15.8461,2.89459
15.8461,2.89459
15.8395,2.89443
15.8329,2.89454
15.8329,2.89454
15.8259,2.89439
15.8188,2.8945
15.6568,2.89162
15.0612,2.92964
14.2141,2.93445
14.2132,2.93462
14.2123,2.93448
14.2123,2.93448
14.2114,2.93465
14.2105,2.9345
14.7883,2.90406
14.7883,2.90406
14.7878,2.90403
14.7873,2.90425
14.7868,2.90418
14.7868,2.90418
14.7863,2.90438
14.7858,2.90429
14.7854,2.90448
15.3381,2.86927
15.2521,2.86808
15.5048,2.81649
9.70642,4.47893
9.70545,4.47913
9.70442,4.47891
9.70348,4.47911
9.70246,4.47889
9.70246,4.47889
9.70155,4.47909
9.70056,4.47888
9.70056,4.47888
9.69968,4.47907
9.69872,4.47886
9.69872,4.47886
9.69786,4.47906
9.69693,4.47884
9.73332,4.63236
9.73332,4.63236
9.73336,4.63256
9.73332,4.63235
9.73336,4.63254
9.73336,4.63254
9.73332,4.63233
9.73336,4.63253
9.73336,4.63253
9.73331,4.63231
9.73335,4.63251
9.73331,4.6323
9.73331,4.6323
9.73335,4.63249
9.7333,4.63228
9.73335,4.63248
9.7333,4.63226
9.7333,4.63226
9.73334,4.63246
9.7333,4.63225
9.73334,4.63244
9.73334,4.63244
9.73329,4.63223
9.73334,4.63243
9.73334,4.63243
9.73329,4.63221
9.73333,4.63241
9.73333,4.63241
9.73329,4.6322
9.73333,4.63239
9.73332,4.63235
9.73332,4.63235
9.73332,4.63236
9.73334,4.63242
9.73334,4.63242
9.73329,4.63227
9.73331,4.63235
9.73331,4.63235
9.73334,4.6325
9.73329,4.63229
9.73333,4.63247
9.73333,4.63247
9.73328,4.63225
9.73332,4.63244
9.73332,4.63244
9.73327,4.63222
9.73331,4.63241
9.73331,4.63241
9.73327,4.6322
9.73331,4.63239
9.73331,4.63239
9.73326,4.63217
9.7333,4.63237
9.7333,4.63237
9.73326,4.63215
9.7333,4.63235
9.7333,4.63235
9.73326,4.63213
9.7333,4.63233
9.73325,4.63211
9.73325,4.63211
9.73329,4.63231
9.73325,4.6321
9.73325,4.6321
9.73329,4.63229
9.73324,4.63208
9.73324,4.63208
9.73329,4.63228
9.73324,4.63206
9.73324,4.63206
9.73328,4.63226
9.73324,4.63204
9.73324,4.63204
9.73328,4.63224
9.73323,4.63203
9.73323,4.63203
9.73327,4.63223
9.73323,4.63201
9.73323,4.63201
9.73327,4.63221
9.73323,4.632
9.73327,4.63219
9.73327,4.63219
9.73322,4.63198
9.73326,4.63218
9.73326,4.63218
9.73322,4.63196
9.73326,4.63216
